file,has_player,has_enemy,solvable,wall_ratio,interior_wall_density,walkable_cells,reachable_ratio,shortest_path_length,path_norm,dead_end_ratio,branching_ratio,leniency,astar_difficulty,difficulty_score
pcgnn_053.txt,False,False,False,0.45408163265306123,0.4861111111111111,107,0.4392523364485981,0,0.0,0.19626168224299065,0.14953271028037382,0.0,1.0,0.32547682624451646
pcgnn_054.txt,True,True,False,0.4489795918367347,0.4513888888888889,108,0.4537037037037037,0,0.0,0.17592592592592593,0.4166666666666667,0.0,1.0,0.3198790627362056
pcgnn_055.txt,False,False,False,0.4897959183673469,0.4652777777777778,100,0.58,0,0.0,0.2,0.3,0.0,1.0,0.33693877551020407
pcgnn_056.txt,False,False,False,0.45918367346938777,0.4791666666666667,106,0.41509433962264153,0,0.0,0.2169811320754717,0.14150943396226415,0.0,1.0,0.33115132845591067
pcgnn_057.txt,False,False,False,0.4744897959183674,0.4652777777777778,103,0.18446601941747573,0,0.0,0.27184466019417475,0.14563106796116504,0.0,1.0,0.3467158708143452
pcgnn_058.txt,True,True,False,0.4744897959183674,0.4791666666666667,103,0.5922330097087378,0,0.0,0.18446601941747573,0.08737864077669903,0.0,1.0,0.32924014265900536
pcgnn_059.txt,False,False,False,0.47959183673469385,0.4861111111111111,102,0.28431372549019607,0,0.0,0.19607843137254902,0.09803921568627451,0.0,1.0,0.3330932372949179
pcgnn_060.txt,False,False,False,0.4846938775510204,0.4513888888888889,101,0.5544554455445545,0,0.0,0.2376237623762376,0.18811881188118812,0.0,1.0,0.3429329157405536
pcgnn_061.txt,False,False,False,0.45918367346938777,0.4583333333333333,106,0.4811320754716981,0,0.0,0.1792452830188679,0.14150943396226415,0.0,1.0,0.3236041586445899
pcgnn_062.txt,True,True,True,0.4642857142857143,0.4722222222222222,105,0.6952380952380952,30,1.0714285714285714,0.1619047619047619,0.1523809523809524,0.9354838709677419,0.4,0.5816666666666666
pcgnn_063.txt,False,False,False,0.4744897959183674,0.4583333333333333,103,0.4174757281553398,0,0.0,0.20388349514563106,0.24271844660194175,0.0,1.0,0.3331236378046364
pcgnn_064.txt,False,False,False,0.4846938775510204,0.4861111111111111,101,0.504950495049505,0,0.0,0.26732673267326734,0.1485148514851485,0.0,1.0,0.34887350979995957
pcgnn_065.txt,False,False,False,0.4642857142857143,0.4513888888888889,105,0.4857142857142857,0,0.0,0.26666666666666666,0.22857142857142856,0.0,1.0,0.3426190476190476
pcgnn_066.txt,False,False,False,0.46938775510204084,0.5,104,0.34615384615384615,0,0.0,0.19230769230769232,0.16346153846153846,0.0,1.0,0.3292778649921507
pcgnn_067.txt,False,False,False,0.4744897959183674,0.4722222222222222,103,0.34951456310679613,0,0.0,0.22330097087378642,0.11650485436893204,0.0,1.0,0.3370071329502675
pcgnn_068.txt,False,False,False,0.45918367346938777,0.4791666666666667,106,0.5,0,0.0,0.16037735849056603,0.22641509433962265,0.0,1.0,0.31983057373892954
pcgnn_069.txt,False,False,False,0.4744897959183674,0.4791666666666667,103,0.5631067961165048,0,0.0,0.2524271844660194,0.20388349514563106,0.0,1.0,0.3428323756687141
pcgnn_070.txt,False,False,False,0.46938775510204084,0.4652777777777778,104,0.36538461538461536,0,0.0,0.3269230769230769,0.16346153846153846,0.0,1.0,0.35620094191522766
pcgnn_071.txt,False,False,False,0.4744897959183674,0.4513888888888889,103,0.4854368932038835,0,0.0,0.1941747572815534,0.11650485436893204,0.0,1.0,0.3311818902318209
pcgnn_072.txt,False,False,False,0.46938775510204084,0.4861111111111111,104,0.38461538461538464,0,0.0,0.2692307692307692,0.10576923076923077,0.0,1.0,0.34466248037676606
pcgnn_073.txt,True,True,False,0.45918367346938777,0.4375,106,0.3113207547169811,0,0.0,0.20754716981132076,0.1320754716981132,0.0,1.0,0.3292645360030805
pcgnn_074.txt,True,True,False,0.5051020408163265,0.5069444444444444,97,0.25773195876288657,0,0.0,0.28865979381443296,0.020618556701030927,0.0,1.0,0.3592625710077845
pcgnn_075.txt,False,False,False,0.4744897959183674,0.4583333333333333,103,0.2621359223300971,0,0.0,0.22330097087378642,0.2621359223300971,0.0,1.0,0.3370071329502675
pcgnn_076.txt,True,True,False,0.4897959183673469,0.5277777777777778,100,0.41,0,0.0,0.29,0.15,0.0,1.0,0.35493877551020403
pcgnn_077.txt,True,True,False,0.45918367346938777,0.5138888888888888,106,0.3584905660377358,0,0.0,0.2169811320754717,0.10377358490566038,0.0,1.0,0.33115132845591067
