file,has_player,has_enemy,solvable,wall_ratio,interior_wall_density,walkable_cells,reachable_ratio,shortest_path_length,path_norm,dead_end_ratio,branching_ratio,leniency,astar_difficulty,difficulty_score
pcgnn_000.txt,True,True,True,0.29081632653061223,0.2847222222222222,139,1.0,26,0.9285714285714286,0.03597122302158273,0.5467625899280576,1.0,0.8057553956834532,0.5403024519160182
pcgnn_001.txt,False,False,False,0.24489795918367346,0.2708333333333333,148,1.0,0,0.0,0.006756756756756757,0.6891891891891891,0.0,1.0,0.2248207391064534
pcgnn_002.txt,True,True,True,0.30612244897959184,0.3402777777777778,136,1.0,26,0.9285714285714286,0.04411764705882353,0.49264705882352944,0.9629629629629629,0.8014705882352942,0.5458808523409364
pcgnn_003.txt,True,True,True,0.32142857142857145,0.3472222222222222,133,1.0,26,0.9285714285714286,0.03007518796992481,0.5112781954887218,1.0,0.7969924812030075,0.5469924812030075
pcgnn_004.txt,True,True,True,0.34183673469387754,0.3819444444444444,129,1.0,26,0.9285714285714286,0.05426356589147287,0.4108527131782946,1.0,0.7364341085271318,0.5488688498655276
pcgnn_005.txt,True,True,True,0.3112244897959184,0.3611111111111111,135,1.0,26,0.9285714285714286,0.014814814814814815,0.45925925925925926,0.9629629629629629,0.8,0.5413303099017385
pcgnn_006.txt,True,True,True,0.3469387755102041,0.3680555555555556,128,1.0,26,0.9285714285714286,0.0546875,0.390625,0.9629629629629629,0.7890625,0.5583785076530612
pcgnn_007.txt,True,True,True,0.336734693877551,0.3472222222222222,130,1.0,26,0.9285714285714286,0.06153846153846154,0.4461538461538462,0.9629629629629629,0.7923076923076923,0.5571742543171114
pcgnn_008.txt,True,True,True,0.336734693877551,0.3888888888888889,130,1.0,26,0.9285714285714286,0.046153846153846156,0.4076923076923077,1.0,0.7538461538461538,0.5483281004709576
pcgnn_009.txt,True,True,False,0.33163265306122447,0.3125,131,0.9541984732824428,0,0.0,0.06870229007633588,0.5801526717557252,0.0,1.0,0.26323025393363453
pcgnn_010.txt,True,True,True,0.3112244897959184,0.3541666666666667,135,1.0,26,0.9285714285714286,0.037037037037037035,0.5037037037037037,1.0,0.7777777777777778,0.5424414210128496
pcgnn_011.txt,True,True,True,0.336734693877551,0.3819444444444444,130,1.0,28,1.0,0.023076923076923078,0.43846153846153846,1.0,0.7769230769230769,0.5721742543171114
pcgnn_012.txt,True,True,True,0.24489795918367346,0.2986111111111111,148,1.0,26,0.9285714285714286,0.013513513513513514,0.6216216216216216,0.9259259259259259,0.8175675675675675,0.5238072255929399
