file,has_player,has_enemy,solvable,wall_ratio,interior_wall_density,walkable_cells,reachable_ratio,shortest_path_length,path_norm,dead_end_ratio,branching_ratio,leniency,astar_difficulty,difficulty_score,score_tier,range_tier,percentile_tier
pcgnn_035.txt,True,True,True,0.21428571428571427,0.22916666666666666,154,1.0,26,0.9285714285714286,0.01948051948051948,0.6883116883116883,1.0,0.8246753246753247,0.5168831168831169,medium,unclassified,hard
pcgnn_036.txt,True,True,True,0.21428571428571427,0.25,154,1.0,26,0.9285714285714286,0.025974025974025976,0.6883116883116883,0.9629629629629629,0.8246753246753247,0.5181818181818182,medium,unclassified,hard
pcgnn_037.txt,True,True,True,0.3010204081632653,0.3055555555555556,137,1.0,26,0.9285714285714286,0.051094890510948905,0.5912408759124088,0.9259259259259259,0.6277372262773723,0.5196856844927752,medium,unclassified,hard
pcgnn_038.txt,True,True,True,0.33163265306122447,0.3472222222222222,131,1.0,26,0.9285714285714286,0.03816793893129771,0.4580152671755725,0.9259259259259259,0.7862595419847328,0.5500623150023368,medium,unclassified,hard
pcgnn_039.txt,True,True,True,0.19387755102040816,0.2152777777777778,158,1.0,26,0.9285714285714286,0.03164556962025317,0.7848101265822784,0.9629629629629629,0.8291139240506329,0.5138594678377679,medium,unclassified,hard
pcgnn_040.txt,True,True,True,0.3877551020408163,0.4027777777777778,120,1.0,26,0.9285714285714286,0.075,0.25833333333333336,0.9629629629629629,0.7583333333333333,0.570076530612245,medium,unclassified,hard
pcgnn_041.txt,True,True,True,0.29591836734693877,0.2847222222222222,138,0.9130434782608695,26,0.9285714285714286,0.050724637681159424,0.5072463768115942,0.9629629629629629,0.717391304347826,0.5315291333924874,medium,unclassified,hard
pcgnn_042.txt,True,True,True,0.3010204081632653,0.2986111111111111,137,0.9708029197080292,26,0.9285714285714286,0.072992700729927,0.5693430656934306,0.9259259259259259,0.7737226277372263,0.5459630567555489,medium,unclassified,hard
pcgnn_043.txt,True,True,True,0.20408163265306123,0.22916666666666666,156,1.0,26,0.9285714285714286,0.02564102564102564,0.7307692307692307,0.9259259259259259,0.8269230769230769,0.515391156462585,medium,unclassified,hard
pcgnn_044.txt,True,True,True,0.413265306122449,0.4097222222222222,115,0.8608695652173913,26,0.9285714285714286,0.0782608695652174,0.2608695652173913,0.9259259259259259,0.3130434782608696,0.5115882874889086,medium,unclassified,hard
pcgnn_045.txt,True,True,False,0.4336734693877551,0.4375,111,0.5495495495495496,0,0.0,0.0990990990990991,0.17117117117117117,0.0,1.0,0.29992186063614634,easy,unclassified,hard
pcgnn_046.txt,True,True,True,0.42346938775510207,0.4236111111111111,113,0.9292035398230089,26,0.9285714285714286,0.12389380530973451,0.23008849557522124,0.9259259259259259,0.6814159292035398,0.5790319667690085,medium,unclassified,hard
pcgnn_047.txt,False,False,False,0.42346938775510207,0.4166666666666667,113,0.4778761061946903,0,0.0,0.10619469026548672,0.26548672566371684,0.0,1.0,0.29827975437962795,easy,unclassified,hard
pcgnn_048.txt,True,True,True,0.413265306122449,0.4027777777777778,115,0.7217391304347827,26,0.9285714285714286,0.10434782608695652,0.28695652173913044,0.9629629629629629,0.48695652173913045,0.5428926353149955,medium,unclassified,hard
pcgnn_049.txt,True,True,True,0.2193877551020408,0.24305555555555555,153,1.0,26,0.9285714285714286,0.0457516339869281,0.7058823529411765,0.9629629629629629,0.8235294117647058,0.5234960650927037,medium,unclassified,hard
pcgnn_050.txt,True,True,True,0.2755102040816326,0.2986111111111111,142,0.9859154929577465,26,0.9285714285714286,0.035211267605633804,0.5492957746478874,1.0,0.7746478873239436,0.5308924978442081,medium,unclassified,hard
pcgnn_051.txt,True,True,True,0.25,0.25,147,0.9863945578231292,26,0.9285714285714286,0.06802721088435375,0.6666666666666666,0.9259259259259259,0.7414965986394558,0.5248299319727892,medium,unclassified,hard
