file,has_player,has_enemy,solvable,wall_ratio,interior_wall_density,walkable_cells,reachable_ratio,shortest_path_length,path_norm,dead_end_ratio,branching_ratio,leniency,astar_difficulty,difficulty_score,score_tier,range_tier,percentile_tier
pcgnn_049.txt,True,True,True,0.2193877551020408,0.24305555555555555,153,1.0,26,0.9285714285714286,0.0457516339869281,0.7058823529411765,0.9629629629629629,0.8235294117647058,0.5234960650927037,medium,unclassified,hard
pcgnn_050.txt,True,True,True,0.2755102040816326,0.2986111111111111,142,0.9859154929577465,33,1.1785714285714286,0.035211267605633804,0.5492957746478874,0.9705882352941176,0.7464788732394366,0.551667145731532,medium,unclassified,hard
pcgnn_051.txt,True,True,True,0.25,0.25,147,0.9863945578231292,32,1.1428571428571428,0.06802721088435375,0.6666666666666666,0.9696969696969697,0.7619047619047619,0.552891156462585,medium,unclassified,hard
pcgnn_052.txt,True,True,True,0.3622448979591837,0.3541666666666667,125,0.984,36,1.2857142857142858,0.088,0.4,0.9459459459459459,0.688,0.5794734693877551,medium,unclassified,hard
pcgnn_053.txt,True,True,True,0.22448979591836735,0.25,152,1.0,26,0.9285714285714286,0.02631578947368421,0.631578947368421,0.9629629629629629,0.8223684210526315,0.5209653598281417,medium,unclassified,hard
pcgnn_054.txt,True,True,True,0.39285714285714285,0.3958333333333333,119,0.907563025210084,31,1.1071428571428572,0.11764705882352941,0.2605042016806723,0.9375,0.6386554621848739,0.5871848739495799,medium,unclassified,hard
pcgnn_055.txt,True,True,True,0.23979591836734693,0.2638888888888889,149,1.0,26,0.9285714285714286,0.04697986577181208,0.6711409395973155,0.9629629629629629,0.8187919463087249,0.5291535406108752,medium,unclassified,hard
pcgnn_056.txt,True,True,True,0.39285714285714285,0.4097222222222222,119,0.7394957983193278,41,1.4642857142857142,0.10084033613445378,0.3025210084033613,0.9523809523809523,0.3865546218487395,0.5460084033613445,medium,unclassified,hard
pcgnn_057.txt,True,True,True,0.3520408163265306,0.3541666666666667,127,1.0,39,1.3928571428571428,0.06299212598425197,0.3464566929133858,0.95,0.6850393700787402,0.5709665756066206,medium,unclassified,hard
pcgnn_058.txt,True,True,True,0.2193877551020408,0.2361111111111111,153,1.0,26,0.9285714285714286,0.013071895424836602,0.6470588235294118,0.9629629629629629,0.8235294117647058,0.5169601173802855,medium,unclassified,hard
pcgnn_059.txt,True,True,True,0.18877551020408162,0.19444444444444445,159,1.0,26,0.9285714285714286,0.025157232704402517,0.7295597484276729,1.0,0.8301886792452831,0.5111924014888974,medium,unclassified,easy
pcgnn_060.txt,True,True,True,0.25,0.2222222222222222,147,0.9931972789115646,26,0.9285714285714286,0.061224489795918366,0.6462585034013606,0.9629629629629629,0.8095238095238095,0.5336734693877551,medium,unclassified,hard
pcgnn_061.txt,True,True,True,0.22448979591836735,0.2777777777777778,152,1.0,26,0.9285714285714286,0.019736842105263157,0.6644736842105263,0.9629629629629629,0.8223684210526315,0.5196495703544576,medium,unclassified,hard
pcgnn_062.txt,True,True,True,0.2755102040816326,0.2916666666666667,142,1.0,26,0.9285714285714286,0.056338028169014086,0.5915492957746479,0.9629629629629629,0.8098591549295775,0.5403995400977293,medium,unclassified,hard
pcgnn_063.txt,True,True,True,0.413265306122449,0.4375,115,0.782608695652174,40,1.4285714285714286,0.09565217391304348,0.21739130434782608,0.9512195121951219,0.4260869565217391,0.5570230700976042,medium,unclassified,hard
