file,has_player,has_enemy,solvable,wall_ratio,interior_wall_density,walkable_cells,reachable_ratio,shortest_path_length,path_norm,dead_end_ratio,branching_ratio,leniency,astar_difficulty,difficulty_score,score_tier,range_tier,percentile_tier
pcgnn_651.txt,True,True,True,0.17346938775510204,0.19444444444444445,162,1.0,26,0.9285714285714286,0.012345679012345678,0.7716049382716049,1.0,0.8333333333333334,0.5045099521289997,medium,unclassified,easy
pcgnn_652.txt,True,True,True,0.4336734693877551,0.4236111111111111,111,0.9819819819819819,59,2.107142857142857,0.14414414414414414,0.21621621621621623,0.9666666666666667,0.44144144144144143,0.5751470858613715,medium,unclassified,hard
pcgnn_653.txt,True,True,True,0.39285714285714285,0.4027777777777778,119,0.9327731092436975,36,1.2857142857142858,0.09243697478991597,0.25210084033613445,0.972972972972973,0.6218487394957983,0.5796218487394957,medium,unclassified,hard
pcgnn_654.txt,True,True,True,0.37244897959183676,0.375,123,0.983739837398374,39,1.3928571428571428,0.08943089430894309,0.3333333333333333,0.95,0.6585365853658537,0.5784013605442176,medium,unclassified,hard
pcgnn_655.txt,True,True,True,0.41836734693877553,0.3958333333333333,114,0.8421052631578947,40,1.4285714285714286,0.07894736842105263,0.2631578947368421,0.975609756097561,0.4824561403508772,0.5636680988184748,medium,unclassified,hard
pcgnn_656.txt,True,True,True,0.20408163265306123,0.20833333333333334,156,0.9935897435897436,26,0.9285714285714286,0.03205128205128205,0.7628205128205128,0.9629629629629629,0.8205128205128205,0.5157116692830979,medium,unclassified,hard
pcgnn_657.txt,True,True,True,0.44387755102040816,0.4375,109,0.8990825688073395,45,1.6071428571428572,0.11009174311926606,0.1651376146788991,0.9565217391304348,0.47706422018348627,0.5767412469574986,medium,unclassified,hard
pcgnn_658.txt,True,True,True,0.3010204081632653,0.3472222222222222,137,0.9781021897810219,32,1.1428571428571428,0.058394160583941604,0.5255474452554745,0.9696969696969697,0.7372262773722628,0.5625688961716073,medium,unclassified,hard
pcgnn_659.txt,True,True,True,0.2857142857142857,0.2986111111111111,140,0.9571428571428572,26,0.9285714285714286,0.05,0.5071428571428571,0.9259259259259259,0.7642857142857142,0.5353571428571429,medium,unclassified,hard
pcgnn_660.txt,True,True,True,0.4387755102040816,0.4375,110,0.6636363636363637,32,1.1428571428571428,0.10909090909090909,0.17272727272727273,0.9393939393939394,0.36363636363636365,0.5579962894248609,medium,unclassified,hard
pcgnn_661.txt,True,True,True,0.3826530612244898,0.4097222222222222,121,1.0,36,1.2857142857142858,0.049586776859504134,0.3140495867768595,0.972972972972973,0.6942148760330579,0.5788455051442064,medium,unclassified,hard
pcgnn_662.txt,True,True,True,0.4387755102040816,0.4444444444444444,110,0.8454545454545455,37,1.3214285714285714,0.08181818181818182,0.14545454545454545,0.9736842105263158,0.5,0.5729962894248608,medium,unclassified,hard
pcgnn_663.txt,True,True,True,0.23469387755102042,0.2916666666666667,150,1.0,26,0.9285714285714286,0.0,0.66,1.0,0.82,0.5184081632653061,medium,unclassified,hard
pcgnn_664.txt,True,True,True,0.2653061224489796,0.2361111111111111,144,1.0,26,0.9285714285714286,0.0625,0.6180555555555556,0.9259259259259259,0.8125,0.5389668367346939,medium,unclassified,hard
pcgnn_665.txt,True,True,True,0.40816326530612246,0.4513888888888889,116,0.7155172413793104,29,1.0357142857142858,0.09482758620689655,0.22413793103448276,0.9666666666666667,0.45689655172413796,0.5599489795918368,medium,unclassified,hard
pcgnn_666.txt,True,True,True,0.4030612244897959,0.3958333333333333,117,0.9658119658119658,39,1.3928571428571428,0.11965811965811966,0.23931623931623933,0.95,0.6239316239316239,0.5884397348683064,medium,unclassified,hard
pcgnn_667.txt,True,True,True,0.29591836734693877,0.3055555555555556,138,1.0,32,1.1428571428571428,0.028985507246376812,0.5652173913043478,0.9696969696969697,0.7608695652173914,0.5587030464359657,medium,unclassified,hard
pcgnn_668.txt,True,True,True,0.37244897959183676,0.3888888888888889,123,1.0,45,1.6071428571428572,0.07317073170731707,0.3089430894308943,0.9565217391304348,0.6260162601626016,0.5702712792434047,medium,unclassified,hard
pcgnn_669.txt,True,True,True,0.33163265306122447,0.3611111111111111,131,1.0,36,1.2857142857142858,0.061068702290076333,0.4122137404580153,0.972972972972973,0.7175572519083969,0.5693371241626421,medium,unclassified,hard
pcgnn_670.txt,True,True,True,0.29081632653061223,0.3125,139,1.0,28,1.0,0.07194244604316546,0.539568345323741,0.9310344827586207,0.7913669064748201,0.5703384231390398,medium,unclassified,hard
pcgnn_671.txt,True,True,True,0.24489795918367346,0.22916666666666666,148,1.0,26,0.9285714285714286,0.04054054054054054,0.6283783783783784,1.0,0.8175675675675675,0.5292126309983453,medium,unclassified,hard
pcgnn_672.txt,True,True,True,0.3163265306122449,0.3541666666666667,134,1.0,26,0.9285714285714286,0.03731343283582089,0.5,0.9259259259259259,0.7985074626865671,0.5471367651538227,medium,unclassified,hard
pcgnn_673.txt,True,True,True,0.29081632653061223,0.3333333333333333,139,0.9712230215827338,39,1.3928571428571428,0.04316546762589928,0.539568345323741,0.975,0.6834532374100719,0.5483959770958743,medium,unclassified,hard
pcgnn_674.txt,True,True,True,0.29081632653061223,0.2847222222222222,139,1.0,26,0.9285714285714286,0.06474820143884892,0.5755395683453237,0.9259259259259259,0.8057553956834532,0.5460578475994714,medium,unclassified,hard
pcgnn_675.txt,True,True,True,0.4030612244897959,0.4027777777777778,117,0.9401709401709402,32,1.1428571428571428,0.1111111111111111,0.27350427350427353,0.9696969696969697,0.6581196581196581,0.5918585382871097,medium,unclassified,hard
pcgnn_676.txt,True,True,True,0.24489795918367346,0.2638888888888889,148,1.0,25,0.8928571428571429,0.04054054054054054,0.6351351351351351,0.9615384615384616,0.8243243243243243,0.5177261445118588,medium,unclassified,hard
pcgnn_677.txt,True,True,True,0.32142857142857145,0.3611111111111111,133,1.0,37,1.3214285714285714,0.03759398496240601,0.42857142857142855,0.9736842105263158,0.7142857142857143,0.5610902255639098,medium,unclassified,hard
pcgnn_678.txt,True,True,True,0.40816326530612246,0.4236111111111111,116,0.8620689655172413,30,1.0714285714285714,0.07758620689655173,0.1810344827586207,0.9354838709677419,0.5948275862068966,0.5771903589021815,medium,unclassified,hard
