file,has_player,has_enemy,solvable,wall_ratio,interior_wall_density,walkable_cells,reachable_ratio,shortest_path_length,path_norm,dead_end_ratio,branching_ratio,leniency,astar_difficulty,difficulty_score
pcgnn_000.txt,True,True,True,0.19387755102040816,0.19444444444444445,158,1.0,26,0.9285714285714286,0.012658227848101266,0.7911392405063291,1.0,0.8291139240506329,0.5100619994833376
pcgnn_001.txt,True,True,True,0.19387755102040816,0.18055555555555555,158,1.0,26,0.9285714285714286,0.0189873417721519,0.810126582278481,0.9629629629629629,0.8291139240506329,0.5113278222681478
pcgnn_002.txt,True,True,True,0.20408163265306123,0.22916666666666666,156,1.0,26,0.9285714285714286,0.00641025641025641,0.75,0.9629629629629629,0.8269230769230769,0.5115450026164312
pcgnn_003.txt,True,True,True,0.1836734693877551,0.2152777777777778,160,1.0,26,0.9285714285714286,0.00625,0.8,0.9629629629629629,0.83125,0.5060395408163265
pcgnn_004.txt,True,True,True,0.18877551020408162,0.2361111111111111,159,1.0,26,0.9285714285714286,0.006289308176100629,0.7861635220125787,0.9629629629629629,0.8301886792452831,0.5074188165832371
pcgnn_005.txt,True,True,True,0.17346938775510204,0.1875,162,1.0,26,0.9285714285714286,0.006172839506172839,0.8333333333333334,1.0,0.8333333333333334,0.5032753842277652
pcgnn_006.txt,True,True,True,0.1989795918367347,0.2361111111111111,157,1.0,26,0.9285714285714286,0.0,0.7834394904458599,1.0,0.8280254777070064,0.5088976992070714
pcgnn_007.txt,True,True,True,0.1989795918367347,0.2152777777777778,157,1.0,26,0.9285714285714286,0.006369426751592357,0.7707006369426752,1.0,0.8280254777070064,0.5101715845573899
pcgnn_008.txt,True,True,True,0.2193877551020408,0.2361111111111111,153,1.0,26,0.9285714285714286,0.013071895424836602,0.7581699346405228,1.0,0.8235294117647058,0.5169601173802855
pcgnn_009.txt,False,False,False,0.18877551020408162,0.1875,159,1.0,0,0.0,0.012578616352201259,0.8113207547169812,0.0,1.0,0.20914837633166472
pcgnn_010.txt,True,True,True,0.17857142857142858,0.20833333333333334,161,1.0,26,0.9285714285714286,0.006211180124223602,0.8260869565217391,1.0,0.8322981366459627,0.5046583850931677
pcgnn_011.txt,True,True,True,0.19387755102040816,0.22916666666666666,158,1.0,26,0.9285714285714286,0.012658227848101266,0.7658227848101266,0.9629629629629629,0.8291139240506329,0.5100619994833376
pcgnn_012.txt,True,True,True,0.17346938775510204,0.2152777777777778,162,1.0,26,0.9285714285714286,0.012345679012345678,0.8271604938271605,0.9629629629629629,0.8333333333333334,0.5045099521289997
pcgnn_013.txt,True,True,True,0.19387755102040816,0.22916666666666666,158,1.0,26,0.9285714285714286,0.012658227848101266,0.7721518987341772,0.9629629629629629,0.8291139240506329,0.5100619994833376
