file,has_player,has_enemy,solvable,wall_ratio,interior_wall_density,walkable_cells,reachable_ratio,shortest_path_length,path_norm,dead_end_ratio,branching_ratio,leniency,astar_difficulty,difficulty_score
pcgnn_000.txt,True,True,True,0.23469387755102042,0.20833333333333334,150,1.0,26,0.9285714285714286,0.04666666666666667,0.7133333333333334,0.9259259259259259,0.82,0.5277414965986394
pcgnn_001.txt,True,True,True,0.2193877551020408,0.2361111111111111,153,1.0,26,0.9285714285714286,0.0196078431372549,0.7320261437908496,1.0,0.8235294117647058,0.5182673069227691
pcgnn_002.txt,True,True,True,0.33163265306122447,0.3888888888888889,131,1.0,26,0.9285714285714286,0.007633587786259542,0.4198473282442748,1.0,0.7938931297709924,0.5451004829412681
pcgnn_003.txt,True,True,True,0.22959183673469388,0.25,151,1.0,26,0.9285714285714286,0.019867549668874173,0.7152317880794702,1.0,0.8211920529801324,0.5210298689012028
pcgnn_004.txt,True,True,True,0.2857142857142857,0.3125,140,1.0,26,0.9285714285714286,0.03571428571428571,0.5285714285714286,0.9629629629629629,0.8071428571428572,0.5389285714285714
pcgnn_005.txt,True,True,True,0.3010204081632653,0.3263888888888889,137,1.0,26,0.9285714285714286,0.014598540145985401,0.5328467153284672,0.9629629629629629,0.8029197080291971,0.5386637866825562
pcgnn_006.txt,True,True,True,0.1989795918367347,0.2361111111111111,157,1.0,26,0.9285714285714286,0.006369426751592357,0.7898089171974523,0.9629629629629629,0.8280254777070064,0.5101715845573899
pcgnn_007.txt,True,True,True,0.35714285714285715,0.3958333333333333,126,1.0,26,0.9285714285714286,0.07142857142857142,0.373015873015873,0.9259259259259259,0.7777777777777778,0.5630952380952381
pcgnn_008.txt,True,True,True,0.33163265306122447,0.3680555555555556,131,1.0,26,0.9285714285714286,0.030534351145038167,0.4122137404580153,1.0,0.6793893129770993,0.5325050630939399
pcgnn_009.txt,False,False,False,0.3520408163265306,0.3402777777777778,127,1.0,0,0.0,0.03937007874015748,0.4645669291338583,0.0,1.0,0.2634862606459907
pcgnn_010.txt,True,True,True,0.25,0.2569444444444444,147,1.0,26,0.9285714285714286,0.04081632653061224,0.6394557823129252,1.0,0.8163265306122449,0.5306122448979592
pcgnn_011.txt,True,True,True,0.15306122448979592,0.1875,166,1.0,26,0.9285714285714286,0.0,0.8192771084337349,1.0,0.8373493975903614,0.496520776985493
pcgnn_012.txt,True,True,True,0.3163265306122449,0.3819444444444444,134,1.0,26,0.9285714285714286,0.03731343283582089,0.39552238805970147,0.9259259259259259,0.7985074626865671,0.5471367651538227
